id,SentimentScore,SentimentMagnitude
243925f5e,0.2,1.2
8910e2c01,0.0,16.4
6d7e560d9,0.4,1.4
0fe8ffc8e,0.4,1.9
68e6d1bd7,0.1,0.8
ae2c2b372,0.6,3.7
f8654865f,0.0,0.0
d6aa53be7,0.0,0.4
89c28aad0,0.3,1.4
e362e64bb,0.3,1.3
670535e94,0.7,1.5
215f9a760,0.4,3.3
24e5e366c,0.7,2.2
58d54417f,0.9,1.8
8a4c95abd,0.0,1.1
a52a7c357,0.2,1.1
13c67e713,-0.3,1.5
bea0802eb,0.3,2.9
44dcffea3,0.6,3.0
1d911bffb,0.1,1.9
c1f16a59a,0.4,0.4
767be5091,0.3,4.2
29193bf76,0.5,1.8
95e61ce61,0.3,2.3
f49099d52,0.3,4.9
eb42f77fd,0.5,3.3
854319675,0.0,5.3
400bc90ee,0.0,0.0
73ec4c916,0.2,1.3
267f0065c,0.9,0.9
e78e9736a,0.3,2.4
182aec7a4,-0.3,0.7
c9ff29578,0.0,5.4
156c2d6ba,0.0,0.2
0f1136ad3,0.3,1.2
f24991ef7,0.0,1.9
49c216bf8,0.5,1.5
2b54ee792,-0.2,0.9
640683dd9,0.4,0.8
8f13a2d89,0.2,2.9
f5de721c8,0.9,0.9
e08644762,0.3,2.8
52363327c,0.5,1.7
0ed8d0f9c,0.4,0.8
64f5e2165,0.6,2.4
bd0bfa1f6,0.6,0.6
6c551fd9b,-0.1,3.7
418e88441,0.2,3.2
64a40211a,0.9,0.9
206db8d8d,0.9,0.9
eff541eff,0.1,0.1
0f78e05ef,0.1,1.2
d1a9104a1,-0.1,1.4
e69dd7d09,0.3,2.5
7f1bb8d32,-0.2,1.8
d1870f34b,0.0,1.7
9868c3935,0.3,4.9
fbae7b0d5,0.2,1.4
3f2d1ff6c,0.3,1.5
8c1fd43ef,0.0,1.3
83166fea8,0.2,2.3
eb77ec282,0.3,2.8
dafa3b086,0.9,0.9
f19397eed,0.0,0.2
c62de8a15,0.0,0.0
8aaff4d83,0.2,2.3
1bbe4e4f0,0.1,2.9
aece30836,0.3,1.1
923a03e90,0.0,12.7
22de1a590,0.1,0.4
5417ca8e6,0.0,0.0
63f2faf77,0.3,3.0
222afe2dd,0.5,4.4
b4bf9e247,0.1,0.1
a1eb5f685,0.6,0.6
6f551693a,0.4,6.0
5407c6e1a,0.2,1.5
e0a797901,0.5,0.5
d45562a98,0.2,2.6
d0d2a12a2,0.5,2.2
9a96189d5,0.1,0.1
fc7f7797c,0.4,2.7
0de6709ab,0.3,1.5
58fe1756c,0.4,1.5
c9595d1f6,0.2,1.3
14b3376eb,0.4,1.4
9497fd08f,0.7,0.7
0abff77fe,0.4,2.3
323803a9b,0.2,6.9
243aaaf6c,0.4,4.7
a22c43e29,0.0,2.0
b02f2fafa,0.3,2.5
c4e0d125b,0.4,1.7
284c50f77,0.2,3.7
a4ba78b62,0.3,2.5
d3ebee32b,-0.2,0.5
eda8eecc6,0.5,7.1
797725280,0.3,1.7
fad4fb461,0.0,0.3
1c8b66066,0.0,0.7
ac384792b,0.2,0.7
2127c6e1f,0.4,3.2
948f580dd,0.3,2.7
998488372,0.2,5.0
22e73ac3a,0.1,3.9
46ef61c91,0.4,0.4
c51c9e136,0.5,1.1
ccb7df174,0.2,7.1
8f1ccbc6f,0.5,1.0
c3106dcd5,0.3,5.8
c148399c0,0.4,3.6
04a6267e4,0.1,0.7
31049dc2e,0.6,3.3
f8710e158,0.2,4.8
bd0a144b0,0.2,3.6
3cf8487d4,0.7,4.3
d139783fa,0.3,0.3
4103336dd,0.1,1.5
7b25498d6,0.5,1.7
1f949d065,-0.2,5.4
4b628f538,0.8,0.8
0985e2dad,0.1,0.1
39a784870,0.3,1.1
bec6fb5cd,0.4,0.9
b1f5f19fa,0.2,4.7
d653ae654,0.9,1.9
63dad490d,0.2,6.9
36ad55549,0.4,2.7
bbff353ce,0.0,0.0
4a56ae509,0.1,1.9
57b1f782b,0.1,2.1
c382bae22,0.4,1.7
9aa2d99f5,0.1,7.7
a366ce2a5,0.5,3.6
e3883d4f0,0.3,0.9
80ec7f00d,0.1,2.7
a39e58f1f,0.1,0.4
d560b8003,0.1,0.9
a1fb1b5bb,0.5,2.1
5dbb2fd0b,0.5,0.5
703105908,0.4,0.9
a55a04a05,0.0,0.0
1819e298c,0.1,0.1
6090e5de6,0.9,0.9
c3c6b71c8,0.4,14.4
fb8efea32,0.4,3.3
a5b9343c3,0.4,6.3
2786b8c37,0.7,0.7
f29dc8be2,0.2,2.1
11c88e3be,0.1,0.2
0644da7d9,-0.1,0.1
19bdaed52,0.1,1.3
4badb22cb,0.1,0.6
a61da96ad,0.4,2.4
63cc8aa47,0.2,0.9
a8c19a325,0.0,5.3
c273ffe1e,0.3,2.6
3227c4f2e,0.2,0.2
cc0d4cec3,0.6,0.6
924cc5438,0.1,1.6
8a302ccba,0.2,5.4
4c3a2c536,0.0,0.3
2e1d4e279,0.0,1.9
29aa0b74b,0.4,2.2
bf6cde86f,0.8,0.8
5b4dd9fb3,0.1,0.7
a572b746b,0.1,1.9
b3b6d78f5,-0.1,1.2
087804d85,0.0,1.9
737413132,0.2,2.7
2b82af067,0.0,0.0
f1b5c8b92,0.3,3.7
401fcc4c5,0.2,2.1
10e26690b,0.2,1.2
26aa722e1,0.5,0.5
81573a25f,0.3,3.6
248c027cb,0.4,1.7
19f5a15ab,0.4,6.4
ee2def69f,0.2,4.6
8b8c686ec,0.0,2.5
1be58123d,0.6,2.4
878e36da4,0.9,0.9
169e5aef1,0.2,0.2
062633cb1,0.0,0.4
3e373923e,0.2,1.5
32ef0472e,0.1,2.8
122683077,0.1,2.5
4f94e2b5a,0.5,1.8
66fcb54d7,-0.1,1.8
ff6118cc2,0.8,0.8
1069c72a9,0.3,2.3
e9a854207,0.3,0.6
67be298a7,0.0,1.0
b70d0abec,0.3,3.8
78a1d23c2,0.3,0.3
b271a8246,0.4,1.3
3560a3e97,0.5,5.4
798f4a1e4,0.3,3.4
97e08141e,0.0,0.1
b8088575c,0.5,1.0
39b7ed1c3,0.1,2.8
4dc36183c,0.2,8.5
1ce37d745,0.1,1.5
f497b28cf,0.0,0.0
79ef1fd27,0.4,2.7
dfe83669d,0.0,1.0
5507b63ab,0.1,0.6
e0e392bfb,0.2,2.2
01d981c81,0.3,1.0
4fb9fc3d1,0.2,2.3
a460a6274,0.0,0.0
7f771cce5,0.2,0.5
f21f48009,0.2,4.1
b09fa9385,0.4,1.2
5d168f0e6,0.0,0.0
69275e62d,0.8,0.8
b114199dd,0.4,2.5
b8d96cdd0,0.0,2.4
4e3586785,0.4,2.1
05d10428c,0.2,3.4
9b6883f3c,0.0,1.5
9351d5173,0.7,3.1
70943f766,0.7,2.1
5c48b210e,0.6,2.0
eb22ed27d,0.3,1.1
b48d47214,0.1,1.1
d083a22c5,0.2,0.5
9295d02bd,0.0,1.0
6fbfd7f45,0.5,2.2
6cf058ab3,0.0,2.0
392d3346e,0.2,2.5
43100edd5,0.2,3.1
cade4f9b9,0.3,6.3
fbba51f97,0.3,1.5
bc1b742f4,0.4,1.0
1a1e3aa63,0.2,1.0
552ac34a1,0.3,0.3
b82317efb,0.1,2.2
70503cc75,0.3,3.3
37d88b689,0.4,3.9
27e649547,-0.1,0.5
28ce3c3ea,0.0,0.1
5357633c0,0.2,3.8
46518b224,0.2,1.1
b84319e15,0.3,4.1
b03c17502,0.2,0.4
cad8537e1,0.3,1.0
cfa67dca2,-0.2,3.5
927ee6390,0.5,3.1
3bb1086d6,-0.1,0.1
8c2d37546,0.0,0.2
6381b1706,0.0,1.3
0d7247d3e,0.0,0.0
29c50ee9a,-0.2,0.6
e4c9325d9,0.1,3.3
d4ec04b8e,0.4,4.5
49f06aa59,-0.1,0.8
9e6d5d0df,0.9,0.9
092fa68bd,0.6,8.4
4a0d03a9f,0.2,1.1
0cf709a59,0.5,0.5
44a0c16bc,0.7,0.7
a0da2621e,0.0,0.0
d6cfa5d4b,0.2,1.8
1bbadc050,0.2,3.0
8cfcbd9bb,0.7,0.7
b5f105607,0.2,1.1
45b295426,0.0,1.1
30fff49fd,-0.3,0.3
4194f0f66,0.2,2.3
7c559dedd,0.2,1.1
dd2ec7bf4,0.0,2.0
228d72748,0.4,3.2
2ecaaae2d,0.0,0.7
9baf0d577,0.1,2.7
982c6aa5b,0.0,1.5
80fd005d2,0.0,0.4
c4ea89ddb,0.0,0.5
52ffdc6c2,0.5,1.1
5eeb10b7a,0.1,1.5
ee9c2fd46,0.3,6.7
f0788c412,0.0,0.2
134b82d89,0.8,0.8
5bc5e3faa,0.3,1.9
2e76362c0,0.0,0.7
3f834da3b,0.4,0.9
ddbb99929,0.4,2.2
100aed9a3,0.1,0.1
8ff8aefca,0.3,2.2
344b9632c,0.0,0.4
c8049d235,0.1,1.0
421ea515e,0.6,2.7
e26548e11,0.1,3.6
8dfe71419,0.3,0.6
f17cc636d,0.2,0.5
ddd7cc601,0.3,2.5
547a18b80,0.2,4.5
61be9a64f,0.0,2.4
c2aeb6a1f,0.1,8.6
49382f7cb,0.1,0.1
e73038b62,0.1,0.3
8e01a6de2,0.1,1.4
9ba05432d,0.6,0.6
d02feb234,0.9,1.8
d380185bc,0.2,0.8
ba42b457d,0.2,0.8
e1f08c5b2,0.3,2.7
f93ea9f9f,0.3,7.7
6c5a7a1ef,0.9,0.9
f94c2a347,0.9,0.9
cc9f9c4c1,0.2,1.9
939ca33f6,0.4,2.0
24afd5f54,0.0,2.5
672ddf4a9,0.6,3.3
df6048227,0.0,0.1
548351895,0.3,1.9
cdd50f583,0.2,0.8
d8715d47e,0.3,7.3
ce5bb821a,0.6,2.8
411bba4e8,0.3,6.8
e6d59d514,0.0,0.0
c9d8b22d0,0.8,0.8
b8dd18a5a,0.2,2.3
113252df2,0.4,1.2
3e6fa700b,0.4,3.4
ccb658698,0.0,2.6
8d32f11b0,0.9,0.9
3eaae43f3,0.2,2.9
9c7476c25,0.3,0.6
7321cbf99,0.4,2.2
8f7a44198,0.0,1.2
bd870f5b1,0.9,1.9
133af5fc3,0.2,1.0
870e7158b,0.2,1.9
b06d39b09,0.1,0.5
2ac979cf7,0.4,2.7
179c21d17,0.8,1.6
cb9cffdff,0.4,3.0
6fd65f90a,0.1,2.6
9faeb952b,0.4,0.8
cfd819dd9,0.3,1.3
ca46b14de,0.8,1.6
adc5ada07,0.9,0.9
ccdc0f862,0.5,2.2
a5595a935,0.2,0.2
760d9a4f3,0.3,3.8
a9085cdde,0.5,8.1
1c4f5efa8,0.4,1.9
4e7a22c99,0.9,0.9
3c43b7541,0.8,0.8
c81372ddd,0.2,1.8
8f2daa8e3,0.3,6.7
9664bcecb,0.8,0.8
b7af4869d,0.3,2.8
4298e4c15,0.4,3.9
7538304d6,0.1,1.3
fc3053f45,0.1,4.1
7d7fddaed,0.6,0.6
a6396a580,0.9,1.8
d93b38122,0.0,0.2
6e31c1647,0.4,2.9
6a54a03db,0.6,4.5
9761c645f,0.2,1.6
e77b5a78f,0.2,3.3
73c2c22ca,0.4,0.8
5ed271e0d,0.5,1.7
9f3fe015b,0.0,0.0
2679a20fe,0.0,2.6
9a3224461,0.2,2.5
4a5a02164,0.5,4.1
b780980c1,0.0,10.2
3664119b9,0.4,1.7
630e96c9d,0.3,2.3
f0137d4e3,0.3,4.0
8cee52ff2,0.2,1.3
8d05a7ab1,0.3,2.5
f618c35b8,0.0,0.7
2f8471836,0.2,3.8
05f99fc56,0.7,2.1
351d1e748,0.0,0.0
66cff2ed9,0.5,3.0
db9539604,0.5,3.8
cb05f298c,0.4,4.3
7cbe52a0f,0.0,4.3
66bd449fc,0.4,2.5
bd248bb10,0.4,8.1
567c1ab71,0.0,0.0
7a875ef01,-0.1,0.5
6da06ed36,0.0,2.4
53976b229,0.4,6.9
310c3f884,0.3,0.9
84e1e59d5,0.0,0.0
61bf517f2,0.2,0.8
1c9e913d7,0.0,0.0
10eea956d,0.2,7.4
6808adf0a,0.2,0.2
a7eb03730,0.2,2.1
a0f76e19b,-0.2,0.6
0880d7f1e,0.3,3.8
658e4415a,0.1,1.6
b96e5f6a6,0.2,2.0
8d047d078,0.5,1.5
5c5f306fa,0.0,1.7
c9c5b665b,0.0,0.0
ed1f38a40,0.8,0.8
db2d1ccaf,0.6,5.1
485cff597,0.3,5.4
d4e6a9aab,0.3,2.5
58a4768a6,0.2,4.7
9aa9d63f8,0.8,1.7
2e5e35de8,0.3,3.9
e239373ff,0.7,1.5
4b378329b,0.9,0.9
7bf5ab7bd,0.3,0.3
70a534945,0.3,3.2
8bd033254,0.1,1.1
093a35049,0.8,0.8
ee6e0abe4,0.3,8.3
fae628c13,0.3,1.1
25560b530,0.7,2.9
a16ab2da0,0.1,2.2
414e5ba55,0.0,1.1
8d6b89eff,0.5,2.0
9c263fbc4,0.3,0.9
98a98311c,0.1,2.0
3de6bc035,0.6,0.6
df356def7,0.3,1.4
75332917e,0.0,0.0
e44bb666d,-0.3,1.2
d25ad4b76,0.3,3.0
c12ee8ef0,0.8,0.8
5bd859977,0.1,1.3
531f9b184,0.5,2.0
6220663ba,0.4,3.6
642ed14e6,0.0,1.1
c2d6ff297,-0.2,1.0
aae0d180c,0.9,1.8
9999b8c82,0.2,4.1
a6cf89c61,0.1,1.1
7959e3491,0.0,14.4
89a5e9a9d,0.2,4.6
151481179,0.0,6.1
f245f7d4f,0.4,1.3
f80c1cf7d,-0.1,0.5
1b5fd0e44,0.4,1.2
c17b66965,0.0,0.0
34482d66a,0.6,0.6
897e065bd,-0.1,0.8
ffebad2e7,0.1,1.4
48cb3c66a,0.1,0.1
d965d6f3a,0.3,1.2
4f8a564a2,0.1,0.3
ffe0f06ab,0.4,2.4
e38690387,0.1,0.1
abe9e2d91,0.3,1.4
37cb01a87,0.4,0.4
e5bb33a17,0.3,3.0
fe8bac73c,0.1,0.1
f53be74bd,0.3,3.5
e99eda1f6,0.5,2.1
c318c6ccf,0.0,2.4
21493e6ea,0.2,0.6
e30bac76c,0.1,0.4
df09bd082,0.2,0.2
b24ac527f,0.5,3.7
0637293ec,0.3,5.7
cf7d3eec0,0.2,3.1
8b0ea16a5,0.2,0.5
cb8193d43,0.5,1.0
0a40d8c85,0.5,1.9
4df3f4bc3,0.0,0.6
caf56c307,0.4,2.2
ba311fc1a,0.0,0.0
09f514bd9,0.1,2.7
162e06c01,0.0,0.0
2a6d369bb,0.3,2.7
9fb2a918d,0.2,1.5
7e2ce5b3e,0.2,3.6
336504b7d,0.6,1.2
0529ad4d9,0.2,3.6
5c94ecc07,0.4,1.4
4ed2fba3e,0.3,2.3
d4b5c41ac,0.6,0.6
da7bed1f8,0.2,0.2
d721ed589,0.0,0.7
ada465227,0.3,1.3
55c827f51,0.0,0.2
0cd8ca49f,0.8,1.6
79bf5eb37,0.4,7.7
fe9e5aa06,0.8,0.8
cf8d949f9,0.3,7.9
4e12936b0,0.0,0.0
27b5a9db5,0.3,1.9
de7114b0e,0.2,1.8
a5f08e991,0.5,1.8
578b82f50,-0.3,2.5
b8e7085dc,0.0,0.0
9d66ac1e7,0.4,4.1
ffa5c6c35,0.8,0.8
ef8ddd70b,0.8,0.8
fcdfc6cdd,0.1,2.1
f25e91baa,0.2,1.1
6fecc5cf7,0.1,0.8
76fefc6ab,0.2,0.2
006ffebaf,0.3,5.2
fc32f63d1,0.4,1.4
a8a2aecc3,0.4,2.4
c06d167ca,0.1,0.5
91c2159dd,0.1,0.6
dcc58b6ba,0.5,1.7
099115d38,0.2,0.6
db3c2be5c,0.9,0.9
db23b96cb,0.4,2.1
a977f3331,0.3,3.2
eded59b25,0.3,2.0
f34d62be0,0.3,7.8
27177be26,-0.1,0.1
394217006,0.5,2.0
a37e46e35,0.0,0.0
cbd0bf6b1,0.6,0.6
5009ff19c,0.2,1.2
7314cb848,0.6,0.6
386e1a0fd,0.4,2.7
e27ac6865,0.1,0.8
2e829ee7c,0.4,1.6
1c40fd781,0.0,1.7
b49d7a9db,0.4,1.0
9fa760b69,0.4,0.4
8f85e69ee,0.4,4.4
38c82bfc5,0.2,0.2
f7b67fd7f,0.0,0.0
6cf098e3a,0.7,2.1
4866e37fe,0.4,1.0
b35e6306c,0.3,2.5
512bf1e8a,0.2,1.9
7f7e9db52,0.6,0.6
8ce613036,0.3,3.9
547c7bf41,0.0,0.1
3060de782,0.1,2.2
daed3d063,0.8,0.8
211b0aa56,0.3,4.2
ab0bb2f5a,0.4,2.5
12ffabf23,0.0,0.0
5145f87a0,0.4,3.8
6f08e9c5f,0.2,9.0
f195c540d,0.5,1.0
1a085d132,0.6,1.2
fc7b01af6,0.0,7.9
6868acfce,0.7,0.7
9185b2ed3,0.3,2.6
c15d26817,0.4,3.8
d2dbe8b09,0.2,1.5
0955b54fd,0.8,1.7
b9568ee6f,0.3,0.9
f6c3b531d,0.0,2.5
d16f1d371,0.5,3.6
805dcae38,0.8,1.6
3a4178fe9,0.4,2.0
b386bb45c,0.8,2.6
505034c5a,0.2,1.1
2a73c2356,0.4,1.9
ac4c28677,-0.3,2.9
1ba29c00b,0.0,3.9
b8d35b6c3,0.0,1.5
97b9ee40b,0.1,1.2
33404ffe6,0.5,2.1
64ea72fca,0.8,1.7
3589a8a0d,0.9,0.9
03f0fc32f,0.5,4.0
625543b75,0.3,1.8
e4aa86e0a,0.9,0.9
6308b5232,0.0,2.1
6acd97990,0.2,1.0
3163e9acf,-0.6,0.6
fbc0c9535,0.0,2.4
4732c7563,0.5,2.9
119903786,0.1,2.2
c1aa11cb5,0.2,0.2
73013560f,0.1,0.1
7821d724c,0.9,0.9
4bcc9f10a,0.1,1.4
b47ab81c9,0.2,2.0
1a9733afb,0.1,1.2
9942bce62,0.3,1.6
ab385bfae,0.3,2.1
fc4d1c61e,0.1,1.7
f00413d87,0.8,0.8
79075eca4,0.3,1.4
fd3804c20,0.0,0.3
c9cab5e67,0.3,8.0
5cfd4e3bb,-0.3,2.0
6a07fdc22,0.1,0.8
0340ac5f7,0.3,5.4
00904fc2c,0.2,5.1
4f45bb293,0.1,2.1
4f6029457,0.4,1.6
dffa9e326,0.1,1.3
4fdebca57,0.5,1.1
3cfec8730,0.3,3.0
9feae89ad,0.2,2.7
c2fc23444,0.3,1.6
4fd755cc6,0.3,0.9
f4060848e,0.8,0.8
259dc7e9a,0.0,1.3
3fccff52b,0.4,1.3
af28491d1,0.2,1.8
50cbc6c8f,0.7,1.4
14a9958e0,0.0,2.2
7e19f2890,0.5,4.1
1b3492bde,0.2,0.7
1108027ef,0.2,4.4
d24c7ab5b,0.1,0.5
b9d49b198,0.1,2.2
cc8401c02,0.0,0.1
69d04f61e,0.5,0.5
95b24de4a,0.3,2.2
1803e4c27,0.0,2.9
0af685a60,0.0,1.1
ba04f3e21,0.1,2.6
9e0b14cf6,-0.1,0.9
4c2f127c7,0.9,0.9
df874dd59,0.8,0.8
ab503c64a,0.6,1.2
26edfaa28,0.3,2.0
ca902248f,0.2,4.0
e248258bb,0.2,3.7
81694b7db,0.4,0.8
1eb8a0278,0.3,1.1
b121d3be8,0.6,2.5
ab3759aae,0.5,2.0
09d7272ad,0.5,2.3
413489a34,0.1,0.1
0f6c2d090,0.0,1.9
f4f349714,0.0,2.6
cd9d97bc8,0.0,0.4
799a41eba,0.2,0.2
006610fe3,0.7,0.7
66b978701,0.1,0.1
c4be004d4,0.0,0.0
ac1a70774,-0.2,0.8
638447198,0.0,1.5
7fab3c124,0.4,1.6
2b3ec0f96,0.2,1.2
aa32ec730,0.1,3.1
aebf47483,0.0,0.0
63a4f8b8a,0.2,2.5
3a016a6a0,0.4,3.4
a97a37056,0.3,0.7
a53e7e832,0.2,0.5
a39034cfc,0.7,1.4
c662b7876,0.3,1.1
ea678fb08,0.3,0.6
bfc46890f,0.3,1.5
bc9168a46,0.4,1.2
ddb8bed60,0.0,0.0
687ddcca9,0.2,4.5
ce27c0f68,0.9,0.9
a3eb4fe4d,0.3,3.2
b9590d4de,0.8,0.8
172305d1b,0.6,2.0
63a5af53c,0.2,3.9
0c0214da4,0.1,0.3
46b9595d0,0.0,2.9
c222a4955,0.3,2.7
50f87522f,0.3,9.1
5955c1678,0.6,0.6
f7999c9bf,0.8,3.3
f90762cef,0.3,1.5
0fea56eb9,0.5,1.1
6261c9966,0.1,0.9
68d7d01d0,0.3,0.3
7fab9b8f3,0.4,2.9
2959602fc,0.4,2.9
8d5678b98,0.5,2.5
b589d804e,0.2,2.8
52820e80e,0.0,1.6
56d7f894f,0.5,2.4
699a81c51,0.9,0.9
38ed119b6,0.2,0.2
f514f45f3,0.2,1.0
56b63bfb3,0.7,1.4
0f1d071a8,0.3,2.2
75f582ad6,0.0,0.8
f071f1cb7,0.1,6.2
21847129b,0.1,0.8
1d669183f,0.3,1.7
4128e8e80,0.0,0.0
588ac0ef1,0.9,0.9
ad463dd0a,0.8,2.6
cb307f308,0.1,1.4
3dd6ea6bb,0.2,1.1
c17cad5a6,0.0,2.3
1086c8df9,0.9,0.9
2bbe22924,0.2,1.3
bbbeb3ab0,0.0,4.8
c4c4a926f,0.1,4.9
8a7fcc8cd,0.5,1.0
26039ba4f,0.1,0.2
34c4e74a9,0.4,0.9
1a4d9f6e1,0.5,4.3
3bb5061e6,0.3,6.9
cd091f4cf,0.1,2.5
6138cd70d,0.1,1.6
2cf6ead97,0.4,0.9
b7c0b9180,0.9,0.9
682cbe0f9,0.5,6.1
c723171ff,0.3,1.7
36f07fbe0,0.3,1.7
b7e8df1a9,0.3,3.4
daad5c208,0.0,0.0
51d815775,0.3,5.3
d8179f4d9,-0.1,1.9
9744dcc69,0.5,1.1
6219a1e79,0.3,1.2
31d921827,0.2,2.2
01928bd13,0.5,5.7
72d77924a,0.5,3.1
8e3b1dcd1,0.3,6.5
bed675184,0.5,3.3
12f9b8e6c,0.3,2.5
f52510492,0.4,2.4
47d68f63c,0.1,1.3
1696809dd,0.0,0.0
06abc52ac,0.3,1.5
9d356b9f6,0.3,1.4
5b539effd,0.3,0.6
cb11e3261,0.2,0.2
c4dc1e8fe,0.1,5.7
c6189ea84,0.1,1.6
80fcac43d,0.4,3.1
ec250ea11,0.5,0.5
dea01911c,0.3,0.9
c275f0975,0.5,5.1
263e34731,0.5,1.1
4416baea8,-0.4,0.8
9e046289f,0.2,0.2
12380b365,0.5,6.0
7931ba838,0.4,3.0
89dd8e9e9,0.1,4.1
cfb8b6b93,0.4,2.8
cdd2cac09,0.4,3.1
cff9a1fec,0.1,1.4
71cdaadb1,-0.2,2.0
6561001c8,0.3,0.6
36d764abf,0.0,2.8
a9a2b71d8,0.2,3.4
1b36762d2,0.3,3.4
7e29d5a9d,0.3,1.0
e15b26ed8,0.4,1.8
2739ddaa6,0.7,2.3
69daafdd4,0.0,3.2
c98d16315,0.4,8.8
f073c005e,0.1,12.5
9193c38af,0.5,11.7
8d876343e,0.3,1.2
24fad6b0b,0.1,0.5
d2f04a19a,0.2,2.5
618ca94ad,0.0,0.3
8100c2485,0.4,0.9
310045474,0.4,3.0
9a1502f80,0.6,1.9
058f21441,0.4,0.8
201d52dee,0.1,3.5
258fe3053,0.7,2.2
accca912b,0.9,0.9
933da53ee,0.2,3.2
3c1370c6a,0.5,2.2
4235841ea,0.2,6.8
3d2745318,0.5,1.1
679dad3c6,0.3,8.1
ee8bf2efb,0.3,1.2
6f2ddae0d,0.1,4.4
8564fa7be,0.0,0.2
c9364a529,0.3,2.1
736b228b9,0.3,4.4
d06076338,0.7,1.5
39adf62b4,0.3,0.6
199f37bc2,0.1,1.3
92d1612f0,0.0,0.5
1c2168ffe,0.2,4.3
58396d68b,0.0,1.0
27e318160,0.2,0.5
cf74891fd,0.7,3.0
cc09a719b,0.5,2.2
6607c6e22,0.9,1.9
3d9a62b53,0.7,4.3
3ca799ab8,0.2,2.1
36e1415c8,0.2,0.7
fffd9b5a8,0.9,0.9
a0c584c54,0.0,0.0
43b6e3f2a,0.4,2.1
dc76d9fa5,0.3,1.9
87074d17f,0.3,4.5
5b22f97b3,0.1,4.4
631a6a27e,0.6,2.7
cad25c91b,0.3,1.0
148686ce8,0.2,0.8
b6c338f94,0.0,3.6
f06cf606d,0.2,1.3
f2eb9530d,0.4,2.8
f04c098ed,0.0,2.1
ff47b9a27,0.1,0.1
c8c7ef646,0.3,2.3
11c222a3c,0.4,2.7
ec0ef9572,0.1,3.1
ef70f3263,0.1,0.3
faa139539,0.5,3.0
a983562e5,0.5,3.2
d65b5a052,0.3,0.3
c37419ab7,0.2,1.0
86f4297b4,0.5,4.2
9b9e24b37,-0.3,1.0
66a287bdf,0.2,3.7
6f1580039,0.3,8.9
df706fd55,0.1,1.2
ca659fd81,0.1,0.1
2082ad764,0.4,2.6
2bfc5658b,0.3,1.2
560232264,0.4,9.7
3947180ba,0.2,3.1
bb567f5cd,0.9,0.9
393365063,0.3,0.3
d9a2f1a7e,0.3,1.0
38436063c,0.0,1.9
a143b5edf,0.3,0.3
7f4b91187,0.7,4.2
9d4f21d40,0.5,8.0
2430b50b4,0.3,3.6
a972fe14a,0.2,2.8
b4fafe948,-0.5,0.5
57aecbbcf,0.3,2.0
1bec8eb5e,0.4,4.3
624fadbd4,0.1,0.1
8cb79284e,0.5,4.5
4464fa621,0.3,5.6
5e27bdcde,0.4,1.7
5a2c8a05f,0.9,0.9
2d584af81,0.3,3.1
d21cfa860,0.0,1.7
4cb849b69,0.0,1.8
e58bebf13,0.4,5.2
1aef9fc86,0.0,4.0
6f93a41c5,0.4,1.9
01ce66bd5,0.3,2.2
5eee1e783,0.6,2.4
58bfbd845,0.7,2.9
3ba7056bb,0.5,1.1
01e6a888d,0.0,2.9
9eca51592,0.3,1.1
e71c9d710,0.2,8.9
26ceb4ba8,0.0,4.0
6d98621a6,0.1,1.8
4574e3de4,0.9,0.9
eb7f34ac5,0.1,0.1
5c82c5903,0.4,0.4
6ee33e45d,0.1,5.6
f71d5c047,0.5,0.5
da1899776,0.2,1.7
35fc0fd89,0.2,4.0
c9e2b26c4,0.3,2.0
83dff4077,0.8,2.5
89792afe0,0.4,3.0
5d00ca4d0,0.1,1.7
2f4eb5847,0.3,1.8
a55f8d58a,0.0,1.0
39fb68722,0.2,2.7
bf12ff750,0.5,1.0
1a983eced,0.0,0.0
b5b6b9398,0.9,1.9
1b1cf81d4,0.5,2.9
68936da8c,0.0,3.3
63a1fb887,0.1,0.5
fa1608a29,0.3,2.3
7fe8ef73d,0.8,0.8
39ba962ef,0.0,0.4
ca17a355e,0.3,1.1
4359d65e7,0.6,0.6
1f82a9cd0,0.2,1.3
fc19f9c36,0.9,0.9
466862270,0.1,6.6
6b6cb317b,0.1,4.0
894d76b65,0.0,0.0
c60e6aff7,0.1,0.8
c05adb8fe,0.1,1.1
16d7f208a,0.2,5.7
7c9dc0791,0.5,5.1
2ea365a6f,0.3,0.3
945a6fa56,-0.3,1.1
f5e793c38,0.8,0.8
d270b074e,0.8,0.8
d77baafda,0.2,4.5
17ac391be,0.3,2.0
0a796c967,0.3,2.7
a7402f657,0.2,0.9
b13e4afff,0.4,1.8
e039f2392,0.4,1.3
d1a2da8ef,0.3,9.8
9f2e4a2e1,0.5,4.1
409740892,0.9,0.9
db3fce97e,0.5,1.0
5ebc60bb5,0.8,0.8
cde0d8e8e,0.4,4.2
bfbaff540,0.0,0.7
992d82305,0.9,0.9
91328d9f8,0.1,4.0
fd740c8dc,-0.1,1.7
bd30ea4fa,0.0,2.2
0f6b7b928,0.0,4.9
1e2cca514,0.9,0.9
97a80f8b3,0.2,1.1
0bf83cc3e,0.7,3.0
8d1640f3e,0.6,2.6
4e4ceb08b,0.3,1.4
ac7edef88,0.6,1.2
29e2ac645,0.1,0.7
ab9dd85b2,0.8,0.8
989e61978,0.6,1.2
7fc31b6bd,0.2,0.5
